"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"4402","Modesto, CA","CA","Stationary Engineers and Boiler Operators",60,17.1,0.325,1.53,87930,9.3,48140,48140,93360,122380,130690
"4403","Monroe, LA","LA","Computer and Mathematical Occupations",630,3,8.612,0.26,75860,2,38000,48270,75210,95120,119980
"4404","Monroe, LA","LA","Software Developers",140,7.3,1.861,0.19,93690,2,59670,75210,97900,119980,126950
"4405","Monroe, LA","LA","Architecture and Engineering Occupations",720,4.4,9.808,0.57,76120,2,37250,48540,72280,96270,120260
"4406","Monroe, LA","LA","Civil Engineers",60,23.6,0.822,0.38,86160,9.5,29280,61120,93290,118200,120260
"4407","Monroe, LA","LA","Electrical Engineers",40,13.9,0.582,0.44,108930,7.6,59450,74200,99750,126600,151330
"4408","Monroe, LA","LA","Electronics Engineers, Except Computer",100,7.8,1.355,1.78,83330,1.1,59450,70970,77310,95130,120260
"4409","Monroe, LA","LA","Engineers, All Other",110,16.4,1.458,1.35,83190,3.2,47910,60500,75050,98590,124990
"4410","Monroe, LA","LA","Architectural and Civil Drafters",40,15.5,0.527,0.73,55690,5.1,36170,45660,48460,59930,73410
"4411","Monroe, LA","LA","Engineering Technologists and Technicians, Except Drafters, All Other",80,23.2,1.152,2.21,49790,2.2,29590,37250,46970,59430,59430
"4412","Monroe, LA","LA","Data Entry Keyers",100,10.6,1.406,1.35,30600,2.5,21770,26970,28540,35750,37480
"4413","Monroe, LA","LA","Operating Engineers and Other Construction Equipment Operators",210,7.6,2.813,0.98,41700,2.6,22510,29410,38200,47870,60470
"4414","Monroe, MI","MI","Architectural and Engineering Managers",110,8,2.934,2.21,147090,2.1,95220,121150,136160,161380,204380
"4415","Monroe, MI","MI","Computer and Mathematical Occupations",520,4.8,14.443,0.44,80140,2.8,37340,58150,76570,98130,125710
"4416","Monroe, MI","MI","Software Developers",110,15,3.095,0.32,98040,2.5,60160,76500,97690,125710,125940
"4417","Monroe, MI","MI","Architecture and Engineering Occupations",1080,5.6,29.748,1.72,88520,1.9,47980,61510,83960,101520,125310
"4418","Monroe, MI","MI","Civil Engineers",70,34,2.009,0.93,88050,3.9,47230,59630,76430,95300,151900
"4419","Monroe, MI","MI","Electrical Engineers",180,8.1,5.021,3.8,102680,1.4,77520,96660,100430,121630,130040
"4420","Monroe, MI","MI","Industrial Engineers",130,8.2,3.7,1.77,90790,1.8,60140,75140,95090,102050,124310
"4421","Monroe, MI","MI","Mechanical Engineers",200,9.9,5.457,2.76,89560,2.1,59530,74620,81220,97000,123260
"4422","Monroe, MI","MI","Nuclear Engineers",190,28,5.267,58.55,101460,9.2,51810,83670,97510,122920,126880
"4423","Monroe, MI","MI","Engineers, All Other",30,20.1,0.848,0.79,85320,7.7,58320,59420,76470,97090,125060
"4424","Monroe, MI","MI","Mechanical Engineering Technologists and Technicians",30,16.7,0.951,3.33,57030,2.5,36320,45640,57750,73480,73480
"4425","Monroe, MI","MI","Operating Engineers and Other Construction Equipment Operators",160,10.3,4.31,1.5,51700,3.5,36220,46450,47610,59380,75900
"4426","Montgomery, AL","AL","Architectural and Engineering Managers",140,5.3,0.881,0.66,138070,2.6,83780,104540,125600,156710,201260
"4427","Montgomery, AL","AL","Computer and Mathematical Occupations",3800,1.8,24.708,0.75,79750,1.3,44660,58740,77940,98030,119210
"4428","Montgomery, AL","AL","Computer Network Architects",130,19,0.867,0.72,106950,4.1,64850,79030,99510,127240,156900
"4429","Montgomery, AL","AL","Database Administrators",490,2.1,3.214,5.27,81630,1.1,52640,65680,80200,95310,110730
"4430","Montgomery, AL","AL","Software Developers",620,9,4.031,0.42,88310,4.4,46750,61670,94300,102350,130620
"4431","Montgomery, AL","AL","Software Quality Assurance Analysts and Testers",50,20.8,0.31,0.23,80210,7.7,46240,61500,77500,95410,122170
"4432","Montgomery, AL","AL","Architecture and Engineering Occupations",2970,2.5,19.287,1.12,81380,1.4,44140,58930,76460,97390,124530
"4433","Montgomery, AL","AL","Architects, Except Landscape and Naval",150,12.1,0.985,1.38,97430,7.3,47470,60550,78810,119160,163610
"4434","Montgomery, AL","AL","Aerospace Engineers",80,26.5,0.513,1.28,104950,4.3,59400,74200,94320,119130,152920
"4435","Montgomery, AL","AL","Chemical Engineers",30,11.6,0.216,1.26,91920,7.8,58530,72930,78780,101890,128830
"4436","Montgomery, AL","AL","Civil Engineers",530,5.6,3.436,1.59,88400,2.2,57180,67310,84340,100170,122510
"4437","Montgomery, AL","AL","Computer Hardware Engineers",30,23.3,0.205,0.39,119830,3,62400,109220,119770,143440,151670
"4438","Montgomery, AL","AL","Electrical Engineers",220,12.9,1.413,1.07,101680,3,60870,75050,95130,122300,151840
"4439","Montgomery, AL","AL","Electronics Engineers, Except Computer",90,16.1,0.562,0.74,98870,4.6,60680,76910,93200,119690,151780
"4440","Montgomery, AL","AL","Environmental Engineers",160,2.9,1.024,3.38,77040,0.9,53970,61010,77500,84340,96280
"4441","Montgomery, AL","AL","Industrial Engineers",400,5.2,2.607,1.25,94250,3.3,60820,74540,97390,120470,122750
"4442","Montgomery, AL","AL","Mechanical Engineers",400,9.2,2.612,1.32,87820,3,59450,74930,78940,98070,126060
"4443","Montgomery, AL","AL","Architectural and Civil Drafters",100,11.1,0.624,0.87,46520,6.5,29010,29010,46690,57860,61620
"4444","Montgomery, AL","AL","Civil Engineering Technologists and Technicians",310,3.3,2.028,4.45,48460,0.3,30690,37700,45520,59550,69000
"4445","Montgomery, AL","AL","Electrical and Electronic Engineering Technologists and Technicians",60,12.5,0.387,0.54,65170,4,39010,57490,64650,74300,90400
"4446","Montgomery, AL","AL","Industrial Engineering Technologists and Technicians",70,12,0.454,1.03,58390,2.7,37130,48300,61180,61510,75600
"4447","Montgomery, AL","AL","Mechanical Engineering Technologists and Technicians",50,31.3,0.35,1.23,51700,7.3,35060,43980,46690,58930,71600
"4448","Montgomery, AL","AL","Mathematical Science Teachers, Postsecondary",60,4.9,0.409,1.3,70130,0.7,47470,60550,61580,78150,99230
"4449","Montgomery, AL","AL","Data Entry Keyers",170,16.1,1.102,1.06,32270,2.9,23740,27580,29650,37080,38450
"4450","Montgomery, AL","AL","Operating Engineers and Other Construction Equipment Operators",570,4.6,3.735,1.3,38480,1,29010,29900,37170,45480,49230
"4451","Morgantown, WV","WV","Computer and Mathematical Occupations",1250,5.9,20.021,0.61,71590,1.9,36960,48110,74550,94980,105970
"4452","Morgantown, WV","WV","Database Administrators",30,6.8,0.542,0.89,75180,6.8,38190,48860,63120,98320,100720
"4453","Morgantown, WV","WV","Software Developers",300,13.7,4.746,0.49,78670,3.6,47580,58890,76140,1e+05,113400
"4454","Morgantown, WV","WV","Architecture and Engineering Occupations",920,3,14.814,0.86,84560,1.1,45640,60030,77980,103000,135170
"4455","Morgantown, WV","WV","Civil Engineers",110,12.5,1.69,0.78,85950,2.7,48120,60940,77480,100730,125680
"4456","Morgantown, WV","WV","Electrical Engineers",60,13.1,0.896,0.68,99230,2.8,62560,80890,97570,122650,128590
"4457","Morgantown, WV","WV","Environmental Engineers",50,26.4,0.771,2.55,96900,4.9,61820,77500,79390,126780,160110
"4458","Morgantown, WV","WV","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",30,10,0.494,3.04,81390,1.9,62180,62180,62180,95560,126030
"4459","Morgantown, WV","WV","Industrial Engineers",90,1.5,1.429,0.69,101390,0.8,61900,80180,103000,135170,135170
"4460","Morgantown, WV","WV","Mechanical Engineers",40,17.5,0.58,0.29,80340,5.6,47230,59220,76830,101320,119770
"4461","Morgantown, WV","WV","Engineers, All Other",130,0.7,2.069,1.92,119670,0.4,73260,101520,119770,141540,166480
"4462","Morgantown, WV","WV","Architectural and Civil Drafters",30,19.8,0.554,0.77,52960,5.1,28570,35470,47930,59760,76600
"4463","Morgantown, WV","WV","Electrical and Electronic Engineering Technologists and Technicians",50,11.9,0.795,1.1,72140,2.6,46610,60220,63840,81890,98920
"4464","Morgantown, WV","WV","Data Entry Keyers",80,19.2,1.311,1.25,34310,2.6,23680,29780,31880,37170,46000
"4465","Morgantown, WV","WV","Operating Engineers and Other Construction Equipment Operators",460,4.4,7.353,2.56,49890,1.8,30020,37100,46830,60010,75370
"4466","Morristown, TN","TN","Computer and Mathematical Occupations",270,4.6,6.069,0.18,63950,2.7,35350,44010,57200,74840,107490
"4467","Morristown, TN","TN","Software Developers",40,13.6,0.959,0.1,91270,5.9,58290,71980,76060,117500,150300
"4468","Morristown, TN","TN","Architecture and Engineering Occupations",570,2.7,12.579,0.73,68020,2.6,37480,47520,61730,78660,98850
"4469","Morristown, TN","TN","Industrial Engineers",190,3.8,4.31,2.07,79310,6.3,48380,60490,75250,81790,99980
"4470","Morristown, TN","TN","Mechanical Engineers",50,7,1.218,0.62,80720,1.9,47960,62180,79120,98850,100710
"4471","Morristown, TN","TN","Civil Engineering Technologists and Technicians",30,0.8,0.709,1.56,38750,0.4,33320,34920,37680,39550,47600
"4472","Morristown, TN","TN","Data Entry Keyers",30,10.6,0.764,0.73,33870,3.5,23710,28560,33910,37480,46740
"4473","Morristown, TN","TN","Operating Engineers and Other Construction Equipment Operators",90,9,2.018,0.7,42140,2.1,29670,36450,37820,46900,59180
"4474","Mount Vernon-Anacortes, WA","WA","Architectural and Engineering Managers",50,12.4,1.119,0.84,148050,1.2,120740,120740,152350,152350,196560
"4475","Mount Vernon-Anacortes, WA","WA","Computer and Mathematical Occupations",640,3.7,13.611,0.41,89560,1.9,48540,62860,80040,102410,134310
"4476","Mount Vernon-Anacortes, WA","WA","Software Developers",150,8.8,3.256,0.34,117210,3.7,64840,94340,114510,134920,165780
"4477","Mount Vernon-Anacortes, WA","WA","Architecture and Engineering Occupations",920,2.8,19.494,1.13,87810,1.2,57250,69790,78510,98470,123710
"4478","Mount Vernon-Anacortes, WA","WA","Civil Engineers",140,9.6,3.071,1.42,87410,1.7,62380,75480,81950,95580,117540
"4479","Mount Vernon-Anacortes, WA","WA","Electrical Engineers",50,11.7,1.106,0.84,100590,11.3,51230,72970,93000,122990,165850
"4480","Mount Vernon-Anacortes, WA","WA","Industrial Engineers",50,13.8,1.143,0.55,88750,1.3,76940,79170,79170,99040,117410
"4481","Mount Vernon-Anacortes, WA","WA","Mechanical Engineers",290,2.8,6.148,3.11,100150,1.2,76940,76940,97410,122990,155140
"4482","Mount Vernon-Anacortes, WA","WA","Civil Engineering Technologists and Technicians",40,8.1,0.775,1.7,63380,2,48600,61210,62000,69250,78880
"4483","Mount Vernon-Anacortes, WA","WA","Demonstrators and Product Promoters",30,17.6,0.711,2.46,35050,4.4,29880,29880,30770,38010,48400
"4484","Mount Vernon-Anacortes, WA","WA","Operating Engineers and Other Construction Equipment Operators",240,9.7,5.146,1.79,77810,3.7,56850,61020,75410,96150,98570
"4485","Muncie, IN","IN","Computer and Mathematical Occupations",940,3.3,21.669,0.66,74160,1.3,43210,56360,73220,94080,118190
"4486","Muncie, IN","IN","Computer Network Architects",40,11.8,1.015,0.85,102820,2.3,62900,80330,102570,124490,131410
"4487","Muncie, IN","IN","Software Developers",200,10.7,4.702,0.49,85320,2.6,59520,62620,80040,95990,119460
"4488","Muncie, IN","IN","Data Scientists",50,12.9,1.086,1.44,78190,4,45590,61120,75430,94330,122270
"4489","Muncie, IN","IN","Architecture and Engineering Occupations",340,5.7,7.779,0.45,69830,1.5,38240,48460,61270,80570,100370
"4490","Muncie, IN","IN","Industrial Engineers",90,6.2,2.11,1.01,80420,2.2,58490,59400,76180,94100,117760
"4491","Muncie, IN","IN","Mechanical Engineers",60,9.1,1.334,0.68,79790,2.1,55210,62050,74670,91990,115850
"4492","Muncie, IN","IN","Operating Engineers and Other Construction Equipment Operators",90,14.9,1.993,0.69,58710,3.5,36990,46680,58420,75300,75920
"4493","Muskegon, MI","MI","Architectural and Engineering Managers",110,16.6,1.998,1.5,114630,4.1,73280,96630,120230,127350,157560
"4494","Muskegon, MI","MI","Computer and Mathematical Occupations",380,3.5,6.744,0.2,69940,2.2,34550,47200,61980,79450,113490
"4495","Muskegon, MI","MI","Software Developers",70,8.5,1.281,0.13,86880,5.5,51310,61840,79500,98750,124480
"4496","Muskegon, MI","MI","Data Scientists",30,7.9,0.571,0.76,81730,1,59650,74400,77310,98850,98850
"4497","Muskegon, MI","MI","Architecture and Engineering Occupations",1100,4.7,19.463,1.13,75930,1.3,47430,60220,76650,94060,112380
"4498","Muskegon, MI","MI","Civil Engineers",80,10.1,1.459,0.68,86690,3.6,58920,62710,77800,98990,129700
"4499","Muskegon, MI","MI","Electrical Engineers",60,6.8,1.073,0.81,101660,1.4,73790,77480,97090,122650,128020
"4500","Muskegon, MI","MI","Industrial Engineers",380,11.3,6.753,3.24,80700,1.2,60060,72470,76780,97090,100370
"4501","Muskegon, MI","MI","Mechanical Engineers",260,7.8,4.51,2.28,75940,2.1,48470,60490,76650,92500,101520
"4502","Muskegon, MI","MI","Industrial Engineering Technologists and Technicians",60,7.4,1.049,2.38,51730,2,27820,44390,57400,60700,64340
"4503","Muskegon, MI","MI","Sales Engineers",40,13.3,0.626,1.48,115160,9.3,49680,77790,99310,126600,167080
"4504","Muskegon, MI","MI","Operating Engineers and Other Construction Equipment Operators",150,7,2.578,0.9,58570,1.8,45600,46440,59030,73550,75920
"4505","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Architectural and Engineering Managers",60,8,0.384,0.29,134140,2.4,76890,99500,133780,150920,190740
"4506","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Computer and Mathematical Occupations",1270,2.9,7.848,0.24,69260,1.8,33610,44020,61460,91600,112680
"4507","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Software Developers",160,21.1,0.967,0.1,99930,5.1,58280,77130,93100,114590,159700
"4508","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Architecture and Engineering Occupations",1060,2.9,6.513,0.38,71840,1.9,35650,46880,60660,94790,120380
"4509","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Civil Engineers",150,8.5,0.915,0.42,79700,4,47800,59450,73660,94790,124060
"4510","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Electrical Engineers",90,11,0.525,0.4,100280,3.6,54320,69350,98780,120260,152630
"4511","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Industrial Engineers",60,13.9,0.37,0.18,71580,7.8,29910,56810,74590,90900,100710
"4512","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Mechanical Engineers",110,12.6,0.669,0.34,75320,3.7,47050,58320,62180,79220,121130
"4513","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Architectural and Civil Drafters",70,13.1,0.401,0.56,53860,3.7,35080,46690,46990,61250,78240
"4514","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Civil Engineering Technologists and Technicians",60,15.3,0.393,0.86,47480,5.1,36050,37510,46760,58680,58930
"4515","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Electrical and Electronic Engineering Technologists and Technicians",50,5.4,0.332,0.46,64350,2,46110,48860,59700,75600,95630
"4516","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Data Entry Keyers",50,13.8,0.301,0.29,32360,3.3,21620,26770,30300,36880,46340
"4517","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","SC","Operating Engineers and Other Construction Equipment Operators",780,3.4,4.826,1.68,39480,1.3,29680,35600,37330,44780,47830
"4518","Napa, CA","CA","Computer and Mathematical Occupations",790,5.3,11.43,0.35,102810,1.9,51150,68860,99090,129140,163240
"4519","Napa, CA","CA","Software Developers",150,9.9,2.137,0.22,131930,4.1,72610,103010,130670,172500,183870
"4520","Napa, CA","CA","Software Quality Assurance Analysts and Testers",30,22.3,0.447,0.33,107230,4,62780,75760,107720,137740,156950
"4521","Napa, CA","CA","Architecture and Engineering Occupations",590,4.1,8.561,0.49,90990,2.1,45900,68450,86310,107500,129620
"4522","Napa, CA","CA","Architects, Except Landscape and Naval",50,11.3,0.696,0.98,99330,3,66400,79560,95670,121450,135100
"4523","Napa, CA","CA","Civil Engineers",90,7.5,1.261,0.58,107110,2.8,77450,79570,101470,127000,150550
"4524","Napa, CA","CA","Industrial Engineers",40,11.6,0.522,0.25,102430,5.7,77750,78500,100290,120700,130750
"4525","Napa, CA","CA","Mechanical Engineers",40,12.8,0.537,0.27,94210,3.1,65950,84200,97410,108620,123950
"4526","Napa, CA","CA","Engineers, All Other",60,37.2,0.82,0.76,88700,11.8,77750,77750,77750,100240,127670
"4527","Napa, CA","CA","Architectural and Civil Drafters",40,8.9,0.634,0.88,62990,4.8,38980,53150,60980,74470,82680
"4528","Napa, CA","CA","Electrical and Electronic Engineering Technologists and Technicians",30,24,0.503,0.7,85520,4.8,64390,68450,84170,107500,107500
"4529","Napa, CA","CA","Engineering Technologists and Technicians, Except Drafters, All Other",60,9.6,0.846,1.62,53480,1.2,45870,45870,45870,47690,78300
"4530","Napa, CA","CA","Demonstrators and Product Promoters",1200,14.3,17.459,60.47,44350,7.2,29720,35040,38230,48270,61150
"4531","Napa, CA","CA","Data Entry Keyers",40,18.6,0.573,0.55,42140,5.5,32760,38160,44200,46960,47270
"4532","Napa, CA","CA","Operating Engineers and Other Construction Equipment Operators",140,8.5,1.979,0.69,73450,4.4,48300,57670,71190,87480,103690
"4533","Naples-Immokalee-Marco Island, FL","FL","Computer and Mathematical Occupations",1580,2.3,10.825,0.33,83910,1.6,40350,51250,76080,103390,139030
"4534","Naples-Immokalee-Marco Island, FL","FL","Database Administrators",30,15.4,0.216,0.35,81090,8,36880,41200,83440,103500,136500
"4535","Naples-Immokalee-Marco Island, FL","FL","Software Developers",390,9.4,2.681,0.28,108150,2.9,49900,67740,101730,135960,172080
"4536","Naples-Immokalee-Marco Island, FL","FL","Software Quality Assurance Analysts and Testers",60,16,0.441,0.33,98830,3.2,49080,74980,94980,119990,151400
"4537","Naples-Immokalee-Marco Island, FL","FL","Architecture and Engineering Occupations",1150,6.1,7.874,0.46,80930,2.6,46100,59630,75230,99040,126780
"4538","Naples-Immokalee-Marco Island, FL","FL","Architects, Except Landscape and Naval",90,18.2,0.62,0.87,92140,8,39320,63480,79780,104740,133010
"4539","Naples-Immokalee-Marco Island, FL","FL","Landscape Architects",30,36.1,0.214,1.73,87750,16.6,48080,56680,83020,107850,148680
"4540","Naples-Immokalee-Marco Island, FL","FL","Civil Engineers",120,18.5,0.851,0.39,97440,13.5,60550,62160,82900,105500,154750
"4541","Naples-Immokalee-Marco Island, FL","FL","Electrical Engineers",30,19.9,0.221,0.17,89170,5.5,48850,66100,84500,109340,135940
"4542","Naples-Immokalee-Marco Island, FL","FL","Electronics Engineers, Except Computer",40,17.2,0.257,0.34,106600,5.1,77500,83220,99040,131470,139470
"4543","Naples-Immokalee-Marco Island, FL","FL","Industrial Engineers",230,3.2,1.562,0.75,93700,1.6,60680,65570,95300,120390,132480
"4544","Naples-Immokalee-Marco Island, FL","FL","Mechanical Engineers",50,17,0.316,0.16,92760,4.1,63710,66910,95300,100750,115110
"4545","Naples-Immokalee-Marco Island, FL","FL","Architectural and Civil Drafters",80,10.2,0.532,0.74,57600,2.6,36930,47740,55690,66750,78960
"4546","Naples-Immokalee-Marco Island, FL","FL","Electrical and Electronic Engineering Technologists and Technicians",40,14,0.246,0.34,54100,4.9,43200,48160,52180,60560,60560
